17.12.2018;18:38:03:077;224;88c;Service;*************;;;;;;;;;;;
17.12.2018;18:38:03:077;224;88c;Service;** START **  Service: Service startup;;;;;;;;;;;
17.12.2018;18:38:03:077;224;88c;Service;*********;;;;;;;;;;;
17.12.2018;18:38:03:155;224;88c;Agent;  * WU client version 7.5.7601.17514;;;;;;;;;;;
17.12.2018;18:38:03:155;224;88c;Agent;  * Base directory: C:\Windows\SoftwareDistribution;;;;;;;;;;;
17.12.2018;18:38:03:155;224;88c;Agent;  * Access type: No proxy;;;;;;;;;;;
17.12.2018;18:38:03:186;224;88c;Agent;  * Network state: Disconnected;;;;;;;;;;;
17.12.2018;18:38:03:966;224;bec;Report;CWERReporter::Init succeeded;;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;***********  Agent: Initializing Windows Update Agent  ***********;;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;***********  Agent: Initializing global settings cache  ***********;;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;  * WSUS server: <NULL>;;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;  * WSUS status server: <NULL>;;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;  * Target group: (Unassigned Computers);;;;;;;;;;;
17.12.2018;18:38:03:982;224;bec;Agent;  * Windows Update access disabled: No;;;;;;;;;;;
17.12.2018;18:38:03:998;224;bec;DnldMgr;Download manager restoring 0 downloads;;;;;;;;;;;
17.12.2018;18:38:04:029;224;bec;AU;###########  AU: Initializing Automatic Updates  ###########;;;;;;;;;;;
17.12.2018;18:38:04:044;224;bec;AU;AU setting next detection timeout to 2018-12-17 14:38:04;;;;;;;;;;;
17.12.2018;18:38:04:044;224;bec;AU;  # Approval type: Pre-download notify (User preference);;;;;;;;;;;
17.12.2018;18:38:04:044;224;bec;AU;  # Will interact with non-admins (Non-admins are elevated (User preference));;;;;;;;;;;
17.12.2018;18:38:04:610;224;88c;Report;***********  Report: Initializing static reporting data  ***********;;;;;;;;;;;
17.12.2018;18:38:04:610;224;88c;Report;  * OS Version = 6.1.7601.1.0.65792;;;;;;;;;;;
17.12.2018;18:38:04:610;224;88c;Report;  * OS Product Type = 0x00000001;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Computer Brand = Hewlett-Packard;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Computer Model = HP Pavilion dv6 Notebook PC;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Bios Revision = F.1B;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Bios Name = InsydeH2O Version 03.60.48F.1B;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Bios Release Date = 2011-10-05T00:00:00;;;;;;;;;;;
17.12.2018;18:38:04:657;224;88c;Report;  * Locale ID = 1049;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;Initializing featured updates;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;Found 0 cached featured updates;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:04:688;224;bec;AU;AU finished delayed initialization;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;#############;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;## START ##  AU: Search for updates;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;#########;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;  # WARNING: Failed to find updates with error code 8024001F;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;#########;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;##  END  ##  AU: Search for updates [CallId = {00000000-0000-0000-0000-000000000000}];;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;#############;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;Network connection not detected, subscribing for network reconnect for AU detection to happen;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:04:688;224;88c;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:04:704;224;88c;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
17.12.2018;18:38:09:743;224;960;Report;CWERReporter finishing event handling. (00000000);;;;;;;;;;;
17.12.2018;18:38:17:164;224;940;AU;###########  AU: Setting new AU options  ###########;;;;;;;;;;;
17.12.2018;18:38:17:164;224;940;AU;Setting AU Approval Type to 1;;;;;;;;;;;
17.12.2018;18:38:17:164;224;940;AU;Successfully wrote event for AU health state:0;;;;;;;;;;;
